checkpoint,step,mean_auc,Atelectasis,Cardiomegaly,Consolidation,Edema,Pleural Effusion
checkpoints/pt-imp-v2/checkpoint_28400.pt,28400,0.8359055421115297,0.7205333333333334,0.843509724106739,0.8738839285714286,0.8664858348402652,0.8751148897058824
checkpoints/pt-imp-v2/checkpoint_15200.pt,15200,0.8355429408503255,0.7597866666666667,0.8203301673450928,0.8727678571428571,0.8616636528028933,0.8631663602941176
checkpoints/pt-imp-v2/checkpoint_14200.pt,14200,0.8352269043572619,0.7745066666666666,0.8331071913161465,0.8394717261904762,0.8774864376130198,0.8515625
checkpoints/pt-imp-v2/checkpoint_38000.pt,38000,0.8351556321589427,0.74144,0.8548168249660787,0.8656994047619048,0.8511151295961422,0.8627068014705882
checkpoints/pt-imp-v2/checkpoint_38400.pt,38400,0.8351147381932776,0.7532266666666666,0.8357078245137947,0.8787202380952381,0.8410186859553948,0.866900275735294
checkpoints/pt-imp-v2/checkpoint_10000.pt,10000,0.8350589768359107,0.7537066666666666,0.8273405698778833,0.8638392857142858,0.8740204942736589,0.8563878676470589
checkpoints/pt-imp-v2/checkpoint_45400.pt,45400,0.835037580260372,0.7437866666666667,0.8479194934418814,0.8681175595238095,0.8643761301989149,0.8509880514705882
checkpoints/pt-imp-v2/checkpoint_43800.pt,43800,0.8348912436008737,0.7688533333333334,0.852894617819991,0.8543526785714285,0.8392103676913804,0.8591452205882353
checkpoints/pt-imp-v2/checkpoint_11000.pt,11000,0.8346263516259036,0.7757866666666666,0.8338986883763003,0.8400297619047619,0.8707052441229656,0.8527113970588236
checkpoints/pt-imp-v2/checkpoint_10800.pt,10800,0.8345231014616494,0.77888,0.8426051560379919,0.8149181547619048,0.882007233273056,0.8542049632352942
checkpoints/pt-imp-v2/checkpoint_15400.pt,15400,0.8344664324971252,0.7494399999999999,0.8308457711442786,0.8731398809523809,0.8609101868595539,0.8579963235294118
checkpoints/pt-imp-v2/checkpoint_13200.pt,13200,0.8335781146728438,0.72,0.8336725463591136,0.8573288690476191,0.8868294153104279,0.8700597426470588
checkpoints/pt-imp-v2/checkpoint_28600.pt,28600,0.8335558774624425,0.7531733333333334,0.846336499321574,0.8558407738095237,0.8404159132007233,0.8720128676470589
checkpoints/pt-imp-v2/checkpoint_44200.pt,44200,0.8333894067721296,0.7157333333333333,0.8527815468113975,0.8612351190476191,0.8803496081977094,0.8568474264705883
checkpoints/pt-imp-v2/checkpoint_10400.pt,10400,0.8330431545842518,0.7665066666666667,0.8359339665309815,0.8614211309523809,0.8547317661241711,0.8466222426470588
